No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,Cluster
2143,2013,5,29,6,3.0,18.0,6.0,25.0,200.0,47.0,18.4,1006.2,7.8,-2.7833494904750284e-17,NE,1.2,Wanliu,1
2144,2013,5,29,7,17.0,35.0,6.0,30.0,200.0,39.0,21.5,1006.4,5.0,-2.7833494904750284e-17,NNW,2.7,Wanliu,1
2145,2013,5,29,8,4.0,10.0,6.0,30.0,300.0,41.0,23.7,1006.0,4.1,-2.7833494904750284e-17,N,3.5,Wanliu,1
2146,2013,5,29,9,13.0,15.0,6.0,26.0,300.0,52.0,24.8,1005.8,3.4,-2.7833494904750284e-17,NNW,2.8,Wanliu,1
2147,2013,5,29,10,13.0,15.0,7.0,26.0,200.0,62.0,25.8,1005.1,4.3,-2.7833494904750284e-17,NW,2.7,Wanliu,1
2148,2013,5,29,11,26.0,10.0,7.0,26.0,200.0,70.0,26.8,1004.7,1.2,-2.7833494904750284e-17,WNW,3.5,Wanliu,1
2149,2013,5,29,12,11.0,6.0,6.0,28.0,200.0,78.0,27.9,1004.4,0.6,-2.7833494904750284e-17,WNW,3.3,Wanliu,1
2150,2013,5,29,13,11.0,8.0,7.0,29.0,200.0,89.0,28.6,1003.3,0.3,-2.7833494904750284e-17,W,3.1,Wanliu,1
2151,2013,5,29,14,3.0,24.0,7.0,34.0,300.0,93.0,29.5,1002.9,1.0,-2.7833494904750284e-17,NW,3.0,Wanliu,1
2152,2013,5,29,15,11.0,29.0,8.0,36.0,300.0,98.0,30.4,1002.3,-0.10000000000000007,-2.7833494904750284e-17,WNW,2.5,Wanliu,1
2153,2013,5,29,16,8.0,14.0,8.0,39.0,300.0,99.0,30.3,1002.1,-0.20000000000000015,-2.7833494904750284e-17,W,2.4,Wanliu,1
2154,2013,5,29,17,16.0,32.0,8.0,42.0,300.0,97.0,30.1,1001.7,-0.3,-2.7833494904750284e-17,WSW,2.7,Wanliu,1
2155,2013,5,29,18,38.0,41.0,7.0,49.0,300.0,92.0,27.2,1001.8,5.5,-2.7833494904750284e-17,SW,4.7,Wanliu,1
2156,2013,5,29,19,22.0,82.0,8.0,63.0,400.0,92.0,25.4,1002.2,6.6,-2.7833494904750284e-17,SW,3.9,Wanliu,1
2157,2013,5,29,20,22.0,82.0,8.0,63.0,400.0,87.0,23.7,1002.5,7.7,-2.7833494904750284e-17,SW,2.3,Wanliu,1
2158,2013,5,29,21,39.0,94.0,14.0,78.0,500.0,61.0,23.3,1002.7,8.2,-2.7833494904750284e-17,SSW,2.7,Wanliu,1
2159,2013,5,29,22,46.0,102.0,14.0,90.0,600.0,40.0,19.9,1002.9,10.0,-2.7833494904750284e-17,SSW,0.7,Wanliu,1
2160,2013,5,29,23,50.0,101.0,16.0,96.0,600.0,24.0,16.8,1003.0,10.4,-2.7833494904750284e-17,S,-1.8555663269833523e-17,Wanliu,1
2161,2013,5,30,0,51.0,90.0,14.0,99.0,600.0,11.0,15.2,1003.0,11.6,-2.7833494904750284e-17,N,-1.8555663269833523e-17,Wanliu,1
2162,2013,5,30,1,43.0,72.0,11.0,99.0,500.0,10.0,14.1,1002.7,10.5,-2.7833494904750284e-17,ESE,0.4,Wanliu,1
2163,2013,5,30,2,48.0,94.0,10.0,105.0,500.0,2.0,13.6,1002.9,11.8,-2.7833494904750284e-17,E,-1.8555663269833523e-17,Wanliu,1
2164,2013,5,30,3,63.0,116.0,11.0,95.0,700.0,2.0,13.9,1002.9,8.7,-2.7833494904750284e-17,ENE,0.6,Wanliu,1
2165,2013,5,30,4,64.0,136.0,11.0,82.0,800.0,2.0,14.3,1003.4,9.7,-2.7833494904750284e-17,ENE,0.7,Wanliu,1
2166,2013,5,30,5,66.0,93.0,13.0,81.0,700.0,2.0,14.4,1003.6,9.8,-2.7833494904750284e-17,N,0.4,Wanliu,1
2167,2013,5,30,6,50.0,101.0,13.0,79.0,700.0,2.0,17.2,1004.0,5.8,-2.7833494904750284e-17,E,1.1,Wanliu,1
2168,2013,5,30,7,39.0,78.0,15.0,74.0,700.0,2.0,20.4,1004.2,5.6,-2.7833494904750284e-17,NE,1.7,Wanliu,1
2169,2013,5,30,8,36.0,36.0,13.0,66.0,500.0,29.0,24.1,1003.9,8.1,-2.7833494904750284e-17,NE,0.8,Wanliu,1
2170,2013,5,30,9,30.0,83.0,14.0,70.0,600.0,38.0,26.4,1002.7,6.9,-2.7833494904750284e-17,NNW,1.0,Wanliu,1
2171,2013,5,30,10,52.0,96.0,16.0,77.0,700.0,46.0,28.5,1002.1,8.2,-2.7833494904750284e-17,SW,1.6,Wanliu,1
2172,2013,5,30,11,56.0,74.0,17.0,90.0,800.0,58.0,30.6,1001.0,8.3,-2.7833494904750284e-17,SSW,1.5,Wanliu,1
2173,2013,5,30,12,87.0,92.0,20.0,98.0,900.0,92.0,32.2,999.8,10.8,-2.7833494904750284e-17,SSW,2.4,Wanliu,1
2174,2013,5,30,13,101.0,154.0,22.0,108.0,900.0,135.0,33.0,998.9,8.4,-2.7833494904750284e-17,SSW,3.3,Wanliu,1
2175,2013,5,30,14,92.0,154.0,18.0,68.0,500.0,175.0,33.4,998.3,5.8,-2.7833494904750284e-17,SW,4.3,Wanliu,1
2177,2013,5,30,16,81.0,111.0,20.0,66.0,600.0,196.0,33.3,997.5,5.8,-2.7833494904750284e-17,WSW,5.9,Wanliu,1
2178,2013,5,30,17,37.0,126.0,19.0,70.0,700.0,184.0,32.2,997.2,9.1,-2.7833494904750284e-17,SW,3.7,Wanliu,1
2179,2013,5,30,18,83.0,127.0,24.0,68.0,600.0,172.0,30.5,997.3,9.4,-2.7833494904750284e-17,SSW,3.2,Wanliu,1
2180,2013,5,30,19,84.0,127.0,33.0,75.0,800.0,180.0,29.6,997.9,9.7,-2.7833494904750284e-17,SW,5.1,Wanliu,1
2181,2013,5,30,20,81.0,190.0,29.0,72.0,900.0,168.0,28.2,998.0,10.8,-2.7833494904750284e-17,SW,5.1,Wanliu,1
2182,2013,5,30,21,78.0,147.0,37.0,66.0,1100.0,150.0,27.3,998.0,10.5,-2.7833494904750284e-17,SW,4.8,Wanliu,1
2183,2013,5,30,22,80.0,132.0,37.0,60.0,900.0,134.0,26.2,997.7,10.8,-2.7833494904750284e-17,SW,2.3,Wanliu,1
2184,2013,5,30,23,86.0,131.0,34.0,60.0,800.0,115.0,25.5,997.5,9.7,-2.7833494904750284e-17,WSW,3.0,Wanliu,1
2185,2013,5,31,0,74.0,103.0,32.0,55.0,700.0,104.0,24.2,997.3,10.1,-2.7833494904750284e-17,WSW,1.9,Wanliu,1
2186,2013,5,31,1,71.0,99.0,31.0,51.0,600.0,95.0,23.1,997.6,10.5,-2.7833494904750284e-17,SW,2.2,Wanliu,1
2187,2013,5,31,2,63.0,107.0,32.0,55.0,600.0,79.0,19.2,997.5,12.0,-2.7833494904750284e-17,SW,1.2,Wanliu,1
2190,2013,5,31,5,74.0,122.0,24.0,50.0,600.0,58.0,20.1,998.4,14.5,-2.7833494904750284e-17,WSW,1.8,Wanliu,1
2191,2013,5,31,6,84.0,126.0,25.0,60.0,700.0,40.0,20.5,998.4,15.1,-2.7833494904750284e-17,SW,1.6,Wanliu,1
2192,2013,5,31,7,103.0,138.0,33.0,60.0,700.0,38.0,21.8,998.8,14.9,-2.7833494904750284e-17,W,1.0,Wanliu,1
2193,2013,5,31,8,119.0,150.0,42.0,65.0,900.0,38.0,24.5,998.3,14.9,-2.7833494904750284e-17,ENE,0.7,Wanliu,1
2194,2013,5,31,9,131.0,141.0,42.0,67.0,900.0,47.0,25.3,998.1,14.7,-2.7833494904750284e-17,NW,1.0,Wanliu,1
2195,2013,5,31,10,131.0,146.0,40.0,74.0,1000.0,62.0,26.3,998.0,16.2,-2.7833494904750284e-17,SSW,1.6,Wanliu,1
2196,2013,5,31,11,127.0,165.0,40.0,75.0,1000.0,78.0,26.9,997.4,15.9,-2.7833494904750284e-17,SSW,1.8,Wanliu,1
2197,2013,5,31,12,131.0,150.0,45.0,63.0,900.0,122.0,28.3,997.0,16.9,-2.7833494904750284e-17,SW,3.1,Wanliu,1
2198,2013,5,31,13,128.0,140.0,49.0,55.0,900.0,168.0,28.7,995.8,17.6,-2.7833494904750284e-17,SSW,2.9,Wanliu,1
2199,2013,5,31,14,121.0,136.0,55.0,56.0,1100.0,185.0,29.3,995.2,17.2,-2.7833494904750284e-17,SSW,2.2,Wanliu,1
2200,2013,5,31,15,127.0,144.0,60.0,61.0,1100.0,190.0,29.0,994.7,16.9,-2.7833494904750284e-17,SSW,3.0,Wanliu,0
2201,2013,5,31,16,130.0,150.0,70.0,66.0,1300.0,183.0,28.3,994.7,17.2,-2.7833494904750284e-17,SSW,3.2,Wanliu,0
2202,2013,5,31,17,140.0,176.0,61.0,65.0,1200.0,194.0,27.2,994.7,17.1,-2.7833494904750284e-17,SW,4.5,Wanliu,0
2203,2013,5,31,18,144.0,188.0,49.0,65.0,1200.0,182.0,26.0,995.3,17.4,-2.7833494904750284e-17,SW,2.8,Wanliu,0
2204,2013,5,31,19,130.0,176.0,46.0,63.0,1200.0,163.0,25.4,996.0,17.8,-2.7833494904750284e-17,SW,1.5,Wanliu,0
2205,2013,5,31,20,147.0,171.0,41.0,59.0,1000.0,144.0,24.4,997.4,18.1,-2.7833494904750284e-17,S,1.2,Wanliu,1
2206,2013,5,31,21,135.0,167.0,33.0,60.0,900.0,115.0,23.8,997.3,18.0,-2.7833494904750284e-17,SSW,0.7,Wanliu,1
2207,2013,5,31,22,138.0,139.0,32.0,59.0,900.0,90.0,22.3,997.6,18.1,-2.7833494904750284e-17,SSW,-1.8555663269833523e-17,Wanliu,1
2208,2013,5,31,23,142.0,144.0,33.0,59.0,900.0,70.0,20.9,997.9,18.3,-2.7833494904750284e-17,NW,0.6,Wanliu,1
2209,2013,6,1,0,140.0,144.0,26.0,79.0,900.0,30.0,20.0,998.0,18.5,-2.7833494904750284e-17,WNW,-1.8555663269833523e-17,Wanliu,1
2210,2013,6,1,1,158.0,187.0,19.0,84.0,900.0,11.0,19.5,998.5,18.5,-2.7833494904750284e-17,NNW,0.5,Wanliu,1
2211,2013,6,1,2,172.0,227.0,14.0,86.0,1100.0,2.0,18.5,998.5,17.3,-2.7833494904750284e-17,NNE,0.8,Wanliu,0
2212,2013,6,1,3,159.0,161.0,9.0,89.0,1100.0,2.0,18.2,999.1,17.0,-2.7833494904750284e-17,NE,0.8,Wanliu,1
2213,2013,6,1,4,157.0,163.0,11.0,89.0,1200.0,2.0,18.4,999.9,17.2,-2.7833494904750284e-17,NE,0.9,Wanliu,1
2214,2013,6,1,5,175.0,203.0,11.0,88.0,1300.0,2.0,19.0,1001.0,17.1,-2.7833494904750284e-17,NNE,1.3,Wanliu,0
2215,2013,6,1,6,180.0,185.0,12.0,83.0,1300.0,2.0,20.5,1001.5,16.5,-2.7833494904750284e-17,NNE,1.7,Wanliu,0
2216,2013,6,1,7,178.0,181.0,20.0,77.0,1200.0,9.0,22.7,1001.9,15.0,-2.7833494904750284e-17,NNE,1.8,Wanliu,0
2217,2013,6,1,8,168.0,171.0,35.0,70.0,1100.0,32.0,26.7,1001.9,5.6,-2.7833494904750284e-17,NNE,2.4,Wanliu,0
2218,2013,6,1,9,112.0,172.0,24.0,60.0,800.0,54.0,28.6,1001.9,6.0,-2.7833494904750284e-17,ESE,1.5,Wanliu,1
2219,2013,6,1,10,73.0,73.0,11.0,48.0,500.0,73.0,29.8,1001.6,0.4,-2.7833494904750284e-17,ENE,2.1,Wanliu,1
2220,2013,6,1,11,19.0,19.0,6.0,40.0,400.0,84.0,30.8,1001.2,-0.8,-2.7833494904750284e-17,NNW,1.8,Wanliu,1
2221,2013,6,1,12,48.0,2.0,4.0,33.0,300.0,101.0,30.2,1000.9,0.7,-2.7833494904750284e-17,NNE,0.7,Wanliu,1
2222,2013,6,1,13,3.0,17.0,5.0,38.0,300.0,105.0,29.9,1000.4,1.3,-2.7833494904750284e-17,E,0.9,Wanliu,1
2223,2013,6,1,14,3.0,34.0,6.0,39.0,300.0,114.0,30.6,999.8,8.3,-2.7833494904750284e-17,SSW,0.5,Wanliu,1
2224,2013,6,1,15,64.0,34.0,6.0,40.0,400.0,141.0,30.5,1000.4,5.7,-2.7833494904750284e-17,ESE,1.7,Wanliu,1
2225,2013,6,1,16,56.0,76.0,6.0,39.0,300.0,148.0,29.7,1001.0,5.0,-2.7833494904750284e-17,N,3.5,Wanliu,1
2226,2013,6,1,17,3.0,40.0,6.0,39.0,300.0,128.0,27.9,1001.1,7.2,-2.7833494904750284e-17,NNE,2.7,Wanliu,1
2227,2013,6,1,18,34.0,107.0,4.0,34.0,200.0,93.0,26.3,1002.2,8.3,-2.7833494904750284e-17,NE,0.6,Wanliu,1
2228,2013,6,1,19,27.0,68.0,4.0,49.0,300.0,72.0,24.0,1001.7,12.6,-2.7833494904750284e-17,E,0.5,Wanliu,1
2229,2013,6,1,20,16.0,30.0,4.0,48.0,300.0,78.0,24.8,1002.2,9.5,-2.7833494904750284e-17,SSE,2.2,Wanliu,1
2230,2013,6,1,21,52.0,155.0,12.0,62.0,600.0,74.0,23.5,1002.4,7.1,-2.7833494904750284e-17,S,1.2,Wanliu,1
2231,2013,6,1,22,61.0,155.0,17.0,52.0,600.0,92.0,21.4,1002.9,10.8,-2.7833494904750284e-17,WSW,0.5,Wanliu,1
2232,2013,6,1,23,58.0,147.0,20.0,58.0,700.0,102.0,20.7,1002.9,11.3,-2.7833494904750284e-17,SE,0.6,Wanliu,1
2233,2013,6,2,0,75.0,112.0,22.0,63.0,700.0,90.0,20.6,1001.9,11.8,-2.7833494904750284e-17,SE,2.0,Wanliu,1
2234,2013,6,2,1,85.0,142.0,24.0,56.0,800.0,91.0,19.7,1001.9,13.6,-2.7833494904750284e-17,SSE,1.2,Wanliu,1
2235,2013,6,2,2,89.0,131.0,31.0,61.0,800.0,61.0,18.0,1001.4,14.1,-2.7833494904750284e-17,W,0.5,Wanliu,1
2236,2013,6,2,3,82.0,91.0,30.0,52.0,800.0,62.0,17.2,1001.4,13.5,-2.7833494904750284e-17,NNE,0.8,Wanliu,1
2237,2013,6,2,4,103.0,120.0,26.0,69.0,800.0,25.0,17.7,1001.5,11.5,-2.7833494904750284e-17,ENE,0.7,Wanliu,1
2238,2013,6,2,5,89.0,91.0,24.0,87.0,1200.0,2.0,17.3,1001.4,13.4,-2.7833494904750284e-17,ENE,-1.8555663269833523e-17,Wanliu,1
2239,2013,6,2,6,138.0,247.0,31.0,77.0,1600.0,16.0,19.7,1001.7,12.5,-2.7833494904750284e-17,SW,0.9,Wanliu,0
2240,2013,6,2,7,141.0,247.0,36.0,74.0,1399.0,6.0,20.5,1001.0,14.2,-2.7833494904750284e-17,SW,0.9,Wanliu,0
2241,2013,6,2,8,123.0,142.0,34.0,77.0,1399.0,7.0,21.4,1001.2,15.5,-2.7833494904750284e-17,NW,0.9,Wanliu,1
2242,2013,6,2,9,223.0,300.0,58.0,67.0,1800.0,43.0,21.6,1000.7,16.5,-2.7833494904750284e-17,NNE,1.6,Wanliu,0
2243,2013,6,2,10,212.0,300.0,55.0,81.0,1899.0,18.0,22.1,1000.1,17.7,-2.7833494904750284e-17,NNE,0.9,Wanliu,0
2244,2013,6,2,11,249.0,279.0,54.0,76.0,2100.0,38.0,22.7,999.7,17.6,-2.7833494904750284e-17,SE,1.8,Wanliu,0
2245,2013,6,2,12,242.0,262.0,53.0,75.0,2500.0,40.0,24.1,998.2,18.3,-2.7833494904750284e-17,SE,1.2,Wanliu,0
2246,2013,6,2,13,248.0,250.0,46.0,72.0,2399.0,56.0,25.3,997.9,18.7,-2.7833494904750284e-17,ESE,1.3,Wanliu,0
2247,2013,6,2,14,291.0,250.0,41.0,64.0,2200.0,97.0,25.6,997.1,18.8,-2.7833494904750284e-17,SE,1.9,Wanliu,0
2248,2013,6,2,15,285.0,244.0,41.0,62.0,2399.0,113.0,25.6,996.4,19.0,-2.7833494904750284e-17,E,1.5,Wanliu,0
2249,2013,6,2,16,265.0,215.0,37.0,61.0,2000.0,118.0,25.8,995.9,19.4,-2.7833494904750284e-17,ESE,1.5,Wanliu,0
2250,2013,6,2,17,212.0,165.0,36.0,58.0,1700.0,115.0,25.9,995.7,19.3,-2.7833494904750284e-17,ENE,1.3,Wanliu,0
2251,2013,6,2,18,180.0,138.0,49.0,63.0,1500.0,106.0,24.4,996.3,18.1,-2.7833494904750284e-17,N,2.0,Wanliu,0
2252,2013,6,2,19,160.0,170.0,49.0,70.0,2200.0,84.0,23.4,996.8,18.5,-2.7833494904750284e-17,NE,0.8,Wanliu,0
2253,2013,6,2,20,226.0,232.0,45.0,77.0,2899.0,58.0,22.9,997.7,18.4,-2.7833494904750284e-17,NNE,1.2,Wanliu,0
2254,2013,6,2,21,262.0,232.0,39.0,91.0,2799.0,29.0,22.8,998.3,18.3,-2.7833494904750284e-17,NNE,1.1,Wanliu,0
2255,2013,6,2,22,252.0,206.0,40.0,76.0,2600.0,42.0,21.8,998.3,18.0,-2.7833494904750284e-17,NNE,0.5,Wanliu,0
2256,2013,6,2,23,228.0,190.0,34.0,83.0,2399.0,18.0,20.9,998.0,18.1,-2.7833494904750284e-17,E,0.6,Wanliu,0
2257,2013,6,3,0,228.0,133.0,34.0,83.0,2399.0,18.0,20.3,997.7,17.9,-2.7833494904750284e-17,NNE,0.4,Wanliu,0
2258,2013,6,3,1,191.0,120.0,20.0,84.0,1899.0,11.0,19.7,997.4,17.8,-2.7833494904750284e-17,NE,0.1,Wanliu,0
2259,2013,6,3,2,210.0,158.0,19.0,85.0,2000.0,2.0,18.8,997.4,17.6,-2.7833494904750284e-17,N,0.1,Wanliu,0
2260,2013,6,3,3,203.0,148.0,14.0,80.0,2000.0,2.0,18.3,997.4,17.5,-2.7833494904750284e-17,NNE,0.7,Wanliu,0
2261,2013,6,3,4,202.0,140.0,13.0,76.0,2000.0,2.0,17.8,998.4,17.2,-2.7833494904750284e-17,S,0.5,Wanliu,0
2263,2013,6,3,6,169.0,180.0,10.0,66.0,2100.0,2.0,19.7,999.7,19.0,-2.7833494904750284e-17,SW,0.5,Wanliu,1
2264,2013,6,3,7,218.0,181.0,14.0,62.0,2000.0,2.0,22.2,1000.1,18.4,-2.7833494904750284e-17,NNW,0.6,Wanliu,0
2265,2013,6,3,8,222.0,170.0,39.0,63.0,1899.0,26.0,25.3,1000.2,19.0,-2.7833494904750284e-17,NNE,1.3,Wanliu,0
2266,2013,6,3,9,195.0,209.0,44.0,63.0,1800.0,59.0,27.0,1000.4,18.3,-2.7833494904750284e-17,E,1.4,Wanliu,0
2267,2013,6,3,10,209.0,210.0,50.0,61.0,1700.0,105.0,29.2,1000.4,16.7,-2.7833494904750284e-17,SE,0.8,Wanliu,0
2268,2013,6,3,11,196.0,47.0,40.0,59.0,1700.0,142.0,30.5,999.5,14.2,-2.7833494904750284e-17,SE,1.2,Wanliu,1
2269,2013,6,3,12,129.0,37.0,31.0,60.0,1300.0,168.0,32.1,998.4,10.7,-2.7833494904750284e-17,SE,2.2,Wanliu,1
2271,2013,6,3,14,115.0,9.0,21.0,50.0,1000.0,200.0,33.1,998.6,12.1,-2.7833494904750284e-17,SW,1.9,Wanliu,1
2272,2013,6,3,15,88.0,66.0,19.0,50.0,1000.0,227.0,32.3,998.1,15.8,-2.7833494904750284e-17,WSW,3.9,Wanliu,1
2273,2013,6,3,16,82.0,179.0,20.0,54.0,1399.0,257.0,31.2,998.7,14.8,-2.7833494904750284e-17,SSW,3.5,Wanliu,1
2274,2013,6,3,17,140.0,244.0,29.0,61.0,1600.0,293.0,30.6,999.0,14.2,-2.7833494904750284e-17,S,1.9,Wanliu,0
2275,2013,6,3,18,127.0,244.0,29.0,63.0,1300.0,254.0,29.0,999.6,14.8,-2.7833494904750284e-17,SW,1.1,Wanliu,0
2276,2013,6,3,19,78.0,97.0,25.0,68.0,1200.0,196.0,25.9,1000.1,14.0,-2.7833494904750284e-17,S,0.7,Wanliu,1
2277,2013,6,3,20,104.0,111.0,20.0,71.0,1200.0,146.0,22.8,1000.9,15.6,-2.7833494904750284e-17,W,0.4,Wanliu,1
2278,2013,6,3,21,111.0,148.0,17.0,119.0,1500.0,53.0,21.6,1001.5,16.5,-2.7833494904750284e-17,W,-1.8555663269833523e-17,Wanliu,0
2279,2013,6,3,22,124.0,168.0,19.0,159.0,2100.0,2.0,20.9,1001.7,16.1,-2.7833494904750284e-17,N,-1.8555663269833523e-17,Wanliu,0
2280,2013,6,3,23,124.0,168.0,19.0,158.0,2100.0,2.0,20.4,1002.2,16.2,-2.7833494904750284e-17,N,0.2,Wanliu,0
2281,2013,6,4,0,140.0,230.0,17.0,153.0,2299.0,2.0,19.8,1002.1,17.4,-2.7833494904750284e-17,N,0.2,Wanliu,0
2282,2013,6,4,1,169.0,204.0,16.0,134.0,2100.0,2.0,19.6,1002.6,17.6,-2.7833494904750284e-17,E,0.6,Wanliu,0
2287,2013,6,4,6,221.0,174.0,28.0,49.0,1700.0,98.0,21.7,1006.5,17.5,-2.7833494904750284e-17,ESE,1.9,Wanliu,0
2288,2013,6,4,7,197.0,174.0,55.0,51.0,2100.0,126.0,21.6,1007.0,17.2,-2.7833494904750284e-17,ESE,2.6,Wanliu,0
2289,2013,6,4,8,193.0,165.0,72.0,57.0,2299.0,114.0,21.6,1006.9,17.2,-2.7833494904750284e-17,SE,1.7,Wanliu,0
2290,2013,6,4,9,185.0,159.0,66.0,62.0,2299.0,95.0,21.7,1007.8,17.1,-2.7833494904750284e-17,SE,1.8,Wanliu,0
2291,2013,6,4,10,162.0,165.0,64.0,67.0,2299.0,78.0,21.7,1007.6,16.9,-2.7833494904750284e-17,E,1.2,Wanliu,0
2292,2013,6,4,11,166.0,130.0,65.0,65.0,2299.0,75.0,21.8,1008.2,16.5,-2.7833494904750284e-17,SE,1.3,Wanliu,0
2293,2013,6,4,12,165.0,131.0,65.0,61.0,2200.0,72.0,22.1,1007.1,15.9,-2.7833494904750284e-17,ESE,2.2,Wanliu,0
2294,2013,6,4,13,154.0,110.0,60.0,61.0,2100.0,64.0,20.9,1006.6,17.3,-2.7833494904750284e-17,NE,1.7,Wanliu,0
2295,2013,6,4,14,146.0,157.0,54.0,66.0,2200.0,48.0,19.4,1007.0,16.1,-2.7833494904750284e-17,ENE,1.5,Wanliu,0
2296,2013,6,4,15,106.0,53.0,28.0,62.0,2100.0,50.0,19.9,1007.1,16.1,-2.7833494904750284e-17,NE,2.3,Wanliu,1
2297,2013,6,4,16,96.0,33.0,24.0,54.0,1500.0,64.0,20.5,1006.0,16.3,-2.7833494904750284e-17,ENE,1.8,Wanliu,1
2298,2013,6,4,17,96.0,39.0,27.0,54.0,1399.0,78.0,20.2,1006.0,16.2,-2.7833494904750284e-17,NNW,0.9,Wanliu,1
2299,2013,6,4,18,100.0,70.0,26.0,64.0,1399.0,61.0,20.1,1006.7,16.7,-2.7833494904750284e-17,E,0.7,Wanliu,1
2300,2013,6,4,19,85.0,88.0,22.0,62.0,1399.0,55.0,20.1,1006.9,17.1,-2.7833494904750284e-17,NE,1.8,Wanliu,1
2301,2013,6,4,20,93.0,95.0,19.0,62.0,1399.0,50.0,20.1,1007.1,17.3,-2.7833494904750284e-17,NE,1.8,Wanliu,1
2302,2013,6,4,21,108.0,124.0,15.0,66.0,1600.0,32.0,20.2,1007.7,17.4,-2.7833494904750284e-17,NE,1.2,Wanliu,1
2303,2013,6,4,22,123.0,97.0,15.0,66.0,1700.0,28.0,19.1,1006.5,18.3,10.7,NE,1.0,Wanliu,1
2304,2013,6,4,23,126.0,104.0,12.0,61.0,1600.0,28.0,18.5,1006.8,17.8,3.3,SSE,0.6,Wanliu,1
2305,2013,6,5,0,122.0,74.0,6.0,51.0,1500.0,29.0,18.5,1006.4,18.2,2.2,ENE,-1.8555663269833523e-17,Wanliu,1
2306,2013,6,5,1,89.0,32.0,5.0,36.0,1200.0,48.0,18.5,1005.9,18.2,0.9,NE,0.6,Wanliu,1
2307,2013,6,5,2,76.0,33.0,5.0,33.0,1100.0,48.0,18.6,1006.6,18.3,-2.7833494904750284e-17,NE,1.0,Wanliu,1
2308,2013,6,5,3,95.0,52.0,4.0,36.0,1200.0,34.0,18.4,1005.7,18.1,0.1,E,0.7,Wanliu,1
2309,2013,6,5,4,83.0,23.0,4.0,34.0,1000.0,39.0,18.5,1006.2,18.2,-2.7833494904750284e-17,WNW,0.6,Wanliu,1
2310,2013,6,5,5,54.0,16.0,4.0,33.0,800.0,38.0,18.5,1006.6,18.2,0.3,NE,0.8,Wanliu,1
2311,2013,6,5,6,69.0,30.0,4.0,33.0,900.0,33.0,18.5,1006.4,18.3,1.1,NE,1.1,Wanliu,1
2312,2013,6,5,7,71.0,32.0,4.0,41.0,1000.0,23.0,18.6,1007.4,18.4,1.8,NE,0.7,Wanliu,1
2313,2013,6,5,8,97.0,56.0,4.0,43.0,1300.0,25.0,18.5,1007.2,18.3,0.5,E,0.9,Wanliu,1
2314,2013,6,5,9,114.0,81.0,4.0,50.0,1700.0,18.0,19.1,1007.3,18.8,-2.7833494904750284e-17,NE,1.4,Wanliu,1
2315,2013,6,5,10,112.0,69.0,4.0,50.0,1899.0,15.0,19.2,1006.9,18.7,-2.7833494904750284e-17,NE,1.5,Wanliu,1
2316,2013,6,5,11,121.0,58.0,5.0,48.0,2000.0,16.0,19.4,1006.8,18.4,-2.7833494904750284e-17,NE,1.0,Wanliu,1
2317,2013,6,5,12,147.0,97.0,6.0,51.0,2000.0,10.0,19.5,1006.3,18.2,-2.7833494904750284e-17,NE,1.0,Wanliu,1
2318,2013,6,5,13,167.0,116.0,6.0,49.0,2000.0,16.0,19.4,1006.3,18.1,-2.7833494904750284e-17,SSE,0.5,Wanliu,1
2319,2013,6,5,14,187.0,139.0,7.0,49.0,2100.0,18.0,19.9,1006.2,18.2,-2.7833494904750284e-17,NE,0.8,Wanliu,1
2320,2013,6,5,15,209.0,157.0,7.0,48.0,2000.0,25.0,19.5,1005.8,18.0,-2.7833494904750284e-17,ENE,1.3,Wanliu,1
2321,2013,6,5,16,209.0,162.0,7.0,48.0,2000.0,25.0,19.1,1005.9,18.1,-2.7833494904750284e-17,ENE,1.1,Wanliu,1
2322,2013,6,5,17,196.0,153.0,7.0,49.0,1600.0,9.0,19.1,1005.7,17.9,-2.7833494904750284e-17,ENE,0.8,Wanliu,1
2323,2013,6,5,18,184.0,135.0,7.0,51.0,1700.0,4.0,19.0,1006.1,17.8,-2.7833494904750284e-17,ESE,1.3,Wanliu,1
2324,2013,6,5,19,205.0,161.0,8.0,54.0,2100.0,2.0,19.1,1006.1,17.8,-2.7833494904750284e-17,SSE,0.9,Wanliu,1
2325,2013,6,5,20,200.0,220.0,10.0,58.0,2299.0,2.0,19.1,1006.5,17.8,-2.7833494904750284e-17,SSW,0.7,Wanliu,0
2326,2013,6,5,21,211.0,220.0,10.0,55.0,2200.0,2.0,18.9,1006.6,17.7,0.1,E,0.9,Wanliu,0
2327,2013,6,5,22,193.0,201.0,9.0,53.0,2100.0,2.0,18.9,1006.7,17.6,-2.7833494904750284e-17,SE,1.6,Wanliu,0
2328,2013,6,5,23,212.0,201.0,10.0,52.0,2100.0,2.0,19.0,1007.4,17.7,-2.7833494904750284e-17,NE,1.0,Wanliu,0
2329,2013,6,6,0,205.0,169.0,11.0,47.0,2100.0,4.0,18.9,1006.8,17.4,-2.7833494904750284e-17,ENE,1.0,Wanliu,1
2330,2013,6,6,1,179.0,180.0,10.0,44.0,2100.0,5.0,18.8,1005.7,17.5,-2.7833494904750284e-17,ESE,1.1,Wanliu,1
